handwash,beta_abm,theta_hat,theta_low,theta_high,sigma_hat,weighted_rmse,neg_loglik_cum_min,init_env,tau0,theta_min,theta_max,theta_grid_n,ci_grid_n,cleaning_eff
0.8,0.02,1.8859649122807016,1.7956590745313605,1.9546392425524057,0.5546225165641511,0.18979305983517067,38.9292525388368,9,140,0.5,7.5,400,400,0.9
0.8,0.025,2.0789473684210527,2.010797825791169,2.135606458229893,1.8030129401069988,0.48297975633073825,47.212546193933484,9,140,0.5,7.5,400,400,0.9
0.8,0.03,2.2719298245614032,2.217767628260799,2.3174613764009995,3.857175490314352,0.8398685535111092,55.86605259636612,9,140,0.5,7.5,400,400,0.9
0.8,0.035,2.482456140350877,2.4281272863783347,2.535547958878929,6.881220938696287,0.9044449078055236,65.39274060948154,9,140,0.5,7.5,400,400,0.9
0.8,0.04,2.7105263157894735,2.6355858255303386,2.7667237218523777,9.089653107507747,0.8796058931112194,70.92164639519046,9,140,0.5,7.5,400,400,0.9
0.8,0.045,3.0789473684210527,3.005208306608288,3.158299651175809,6.027603569815102,0.5778706101537691,73.2221185225835,9,140,0.5,7.5,400,400,0.9
0.8,0.05,3.394736842105263,3.29475485780924,3.4842189619650483,10.718988547529303,0.5850362688013937,77.72084226027357,9,140,0.5,7.5,400,400,0.9
0.8,0.055,3.833333333333333,3.7296731068240634,3.9223196926016928,7.753281300587189,0.41484825594848485,77.13340086121548,9,140,0.5,7.5,400,400,0.9
0.8,0.06,4.4298245614035086,4.323246445158508,4.526759354086801,17.315563143664548,0.7274536856200028,80.68703082534077,9,140,0.5,7.5,400,400,0.9
