handwash,beta_abm,theta_hat,theta_low,theta_high,sigma_hat,weighted_rmse,neg_loglik_cum_min,init_env,tau0,theta_min,theta_max,theta_grid_n,ci_grid_n,cleaning_eff
0.9,0.02,2.324561403508772,2.1344691730456296,2.4726519638633313,0.35946168443953724,0.20273388058100128,31.34327837980774,9,140,0.5,7.5,400,400,0.9
0.9,0.025,2.7982456140350878,2.6734855691416985,2.898718358336319,0.9221087631643613,0.38239812287740516,38.71572871691687,9,140,0.5,7.5,400,400,0.9
0.9,0.03,3.008771929824561,2.902120068614586,3.0982759428344733,1.7444941506770002,0.5267394693294097,45.20202693095407,9,140,0.5,7.5,400,400,0.9
0.9,0.035,3.2017543859649122,3.106203369887673,3.267549645646262,3.0462256800213585,0.809758735847411,51.349870795012954,9,140,0.5,7.5,400,400,0.9
0.9,0.04,3.482456140350877,3.4096630910117165,3.5546429182586166,4.904593645640653,0.978559874496153,60.08412190535677,9,140,0.5,7.5,400,400,0.9
0.9,0.045,3.7280701754385963,3.6500921708674365,3.8026275847961655,7.8466853999018955,1.098108414858229,68.04721547995217,9,140,0.5,7.5,400,400,0.9
0.9,0.05,4.026315789473684,3.92963384101714,4.112034707990082,10.91507197558161,1.0849961804708705,74.25007112731573,9,140,0.5,7.5,400,400,0.9
0.9,0.055,4.254385964912281,4.156001204352772,4.347083839783708,11.690082274925308,1.0589030088960494,75.52713258128477,9,140,0.5,7.5,400,400,0.9
0.9,0.06,4.447368421052632,4.319765694617465,4.55526197442802,13.590940964354816,1.0442692458387772,79.77780203166932,9,140,0.5,7.5,400,400,0.9
