beta,mean,std,n,max,median,nonzero_mean,disease_free(%)
0.01,"[0.5, 0.3, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6708203932499369, 0.45825756949558394, 0.0, 0.0, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10,"[2.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.25, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[60.0, 70.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
0.02,"[2.6, 0.9, 0.2, 0.4, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.019803902718557, 1.044030650891055, 0.4000000000000001, 0.66332495807108, 0.4000000000000001, 0.30000000000000004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10,"[4.0, 3.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[2.6, 1.8, 1.0, 1.3333333333333333, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 50.0, 80.0, 70.0, 80.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]"
0.03,"[4.5, 2.1, 0.5, 0.6, 0.7, 0.8, 1.2, 0.2, 0.6, 0.3, 0.6, 1.1, 0.6, 0.3, 0.0, 0.1, 0.6, 0.4, 0.3]","[2.0615528128088303, 1.8138357147217055, 0.6708203932499369, 0.9165151389911679, 1.004987562112089, 1.077032961426901, 1.7776388834631176, 0.4, 1.0198039027185568, 0.6403124237432849, 0.7999999999999999, 1.7000000000000002, 1.2806248474865698, 0.6403124237432849, 0.0, 0.30000000000000004, 1.4966629547095767, 0.9165151389911681, 0.6403124237432849]",10,"[8.0, 6.0, 2.0, 3.0, 3.0, 3.0, 5.0, 1.0, 3.0, 2.0, 2.0, 4.0, 4.0, 2.0, 0.0, 1.0, 5.0, 3.0, 2.0]","[4.5, 1.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4.5, 2.625, 1.25, 1.5, 1.75, 2.0, 3.0, 1.0, 2.0, 1.5, 1.5, 3.6666666666666665, 3.0, 1.5, 0.0, 1.0, 3.0, 2.0, 1.5]","[0.0, 20.0, 60.0, 60.0, 60.0, 60.0, 60.0, 80.0, 70.0, 80.0, 60.0, 70.0, 80.0, 80.0, 100.0, 90.0, 80.0, 80.0, 80.0]"
0.04,"[8.4, 3.0, 0.9, 1.1, 1.4, 2.5, 1.6, 1.0, 0.2, 0.1, 0.0, 0.3, 0.8, 0.3, 0.0, 0.0, 0.2, 0.2, 0.6]","[2.154065922853802, 1.8973665961010275, 1.044030650891055, 2.0712315177207983, 1.8, 3.556683848755748, 2.2, 1.4832396974191326, 0.6000000000000001, 0.30000000000000004, 0.0, 0.9, 1.32664991614216, 0.6403124237432848, 0.0, 0.0, 0.6000000000000001, 0.6000000000000001, 1.4966629547095767]",10,"[11.0, 7.0, 3.0, 7.0, 6.0, 11.0, 7.0, 5.0, 2.0, 1.0, 0.0, 3.0, 4.0, 2.0, 0.0, 0.0, 2.0, 2.0, 5.0]","[9.0, 2.0, 0.5, 0.0, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[8.4, 3.0, 1.8, 2.75, 2.3333333333333335, 5.0, 3.2, 2.0, 2.0, 1.0, 0.0, 3.0, 2.6666666666666665, 1.5, 0.0, 0.0, 2.0, 2.0, 3.0]","[0.0, 0.0, 50.0, 60.0, 40.0, 50.0, 50.0, 50.0, 90.0, 90.0, 100.0, 90.0, 70.0, 80.0, 100.0, 100.0, 90.0, 90.0, 80.0]"
0.05,"[11.6, 4.6, 1.1, 2.2, 2.6, 3.3, 4.3, 2.2, 0.6, 0.3, 1.4, 1.6, 2.5, 1.1, 0.4, 0.5, 0.5, 1.5, 1.4]","[1.6852299546352716, 2.4979991993593593, 1.374772708486752, 2.181742422927143, 2.3748684174075834, 2.72213151776324, 3.9761790704142084, 2.2715633383201093, 1.4966629547095767, 0.6403124237432848, 2.4166091947189146, 2.6153393661244047, 4.080441152620633, 1.7578395831246947, 0.9165151389911681, 1.2041594578792296, 1.5, 4.177319714841085, 3.3226495451672293]",10,"[15.0, 9.0, 3.0, 6.0, 7.0, 8.0, 14.0, 8.0, 5.0, 2.0, 7.0, 7.0, 12.0, 5.0, 3.0, 4.0, 5.0, 14.0, 11.0]","[11.5, 3.0, 0.0, 2.0, 2.0, 3.0, 4.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[11.6, 4.6, 2.75, 3.6666666666666665, 3.7142857142857144, 4.714285714285714, 6.142857142857143, 3.142857142857143, 3.0, 1.5, 4.666666666666667, 5.333333333333333, 8.333333333333334, 3.6666666666666665, 2.0, 2.5, 5.0, 7.5, 7.0]","[0.0, 0.0, 60.0, 40.0, 30.0, 30.0, 30.0, 30.0, 80.0, 80.0, 70.0, 70.0, 70.0, 70.0, 80.0, 80.0, 90.0, 80.0, 80.0]"
