beta,mean,std,n,max,median,nonzero_mean,disease_free(%)
6,"[0.0, 0.0, 0.0, 1.892, 0.192, 0.8, 0.276, 0.26, 0.256, 0.832, 0.352, 0.38, 0.348, 0.352, 0.372, 0.34, 0.34, 0.32, 0.364]","[0.0, 0.0, 0.0, 7.5069135471255235, 0.8567801871872581, 4.428821268839551, 1.0412303503885505, 0.9737519042776434, 0.9644608540297687, 4.440116500515824, 1.1668513909983071, 2.121698947943071, 1.1419774296365053, 1.1354527784316608, 1.2064152481645756, 1.1195595806469842, 1.1051177043927158, 1.1272456391238268, 1.1717491130509747]",250,"[0.0, 0.0, 0.0, 33.0, 6.0, 32.0, 6.0, 6.0, 6.0, 32.0, 7.0, 30.0, 7.0, 6.0, 7.0, 7.0, 6.0, 7.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, np.float64(31.533333333333335), np.float64(3.2), np.float64(10.0), np.float64(3.45), np.float64(3.25), np.float64(3.2), np.float64(8.32), np.float64(3.52), np.float64(3.6538461538461537), np.float64(3.3461538461538463), np.float64(3.3846153846153846), np.float64(3.576923076923077), np.float64(3.269230769230769), np.float64(3.269230769230769), np.float64(3.076923076923077), np.float64(3.5)]","[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(94.0), np.float64(94.0), np.float64(92.0), np.float64(92.0), np.float64(92.0), np.float64(92.0), np.float64(90.0), np.float64(90.0), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001)]"
8,"[0.0, 0.0, 0.0, 2.0, 0.212, 0.588, 0.248, 0.252, 0.248, 0.572, 0.292, 0.216, 0.272, 0.304, 0.28, 0.28, 0.272, 0.264, 0.292]","[0.0, 0.0, 0.0, 7.667277782523437, 0.8821386935730611, 3.541245214706664, 0.9455539588815833, 0.9592584150411745, 0.9412970629097803, 3.370795909016312, 1.0212284908491758, 0.8462912237175647, 0.9600535460301042, 1.069654450077355, 0.9866579832462751, 0.9947654160311964, 0.9600535460301042, 0.9829387949912195, 1.0290635974273883]",250,"[0.0, 0.0, 0.0, 33.0, 6.0, 32.0, 6.0, 6.0, 6.0, 30.0, 6.0, 6.0, 6.0, 7.0, 6.0, 7.0, 6.0, 7.0, 7.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, np.float64(31.25), np.float64(3.3125), np.float64(7.7368421052631575), np.float64(3.263157894736842), np.float64(3.3157894736842106), np.float64(3.263157894736842), np.float64(6.5), np.float64(3.3181818181818183), np.float64(2.4545454545454546), np.float64(3.090909090909091), np.float64(3.4545454545454546), np.float64(3.1818181818181817), np.float64(3.1818181818181817), np.float64(3.090909090909091), np.float64(3.0), np.float64(3.3181818181818183)]","[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(93.60000000000001), np.float64(93.60000000000001), np.float64(92.4), np.float64(92.4), np.float64(92.4), np.float64(92.4), np.float64(91.2), np.float64(91.2), np.float64(91.2), np.float64(91.2), np.float64(91.2), np.float64(91.2), np.float64(91.2), np.float64(91.2), np.float64(91.2), np.float64(91.2)]"
10,"[0.0, 0.0, 0.0, 2.192, 0.384, 0.448, 0.244, 0.236, 0.232, 0.532, 0.28, 0.312, 0.272, 0.292, 0.308, 0.276, 0.276, 0.244, 0.304]","[0.0, 0.0, 0.0, 7.898142733234061, 2.2611934866206624, 2.878966793694702, 0.9229688434306865, 0.9030870750156078, 0.8929532248933232, 3.3487059180079, 1.018700644947307, 2.163650047051146, 0.9431724641807314, 0.9892677101824542, 1.0552679097962618, 0.9609984767361278, 0.9609984767361278, 0.961332742899297, 1.0621188189379633]",250,"[0.0, 0.0, 0.0, 34.0, 31.0, 31.0, 8.0, 8.0, 8.0, 30.0, 9.0, 32.0, 8.0, 8.0, 9.0, 8.0, 8.0, 9.0, 9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, np.float64(28.842105263157894), np.float64(5.052631578947368), np.float64(5.333333333333333), np.float64(2.9047619047619047), np.float64(2.8095238095238093), np.float64(2.761904761904762), np.float64(5.541666666666667), np.float64(2.9166666666666665), np.float64(3.12), np.float64(2.72), np.float64(2.92), np.float64(3.08), np.float64(2.76), np.float64(2.76), np.float64(2.44), np.float64(3.04)]","[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(92.4), np.float64(92.4), np.float64(91.60000000000001), np.float64(91.60000000000001), np.float64(91.60000000000001), np.float64(91.60000000000001), np.float64(90.4), np.float64(90.4), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0)]"
12,"[0.0, 0.0, 0.0, 2.128, 0.204, 1.072, 0.344, 0.328, 0.32, 0.492, 0.396, 0.292, 0.352, 0.372, 0.392, 0.36, 0.352, 0.58, 0.408]","[0.0, 0.0, 0.0, 7.896393361050957, 0.8179610265555791, 5.291010790078099, 1.1484510259632945, 1.10330645813493, 1.0724741503704638, 2.734932434574346, 1.2828745333325038, 1.0522189214391353, 1.1354527784316657, 1.186273568752028, 1.2540440606390566, 1.1643982536798512, 1.1354527784316657, 2.999933064849002, 1.2680567303894368]",250,"[0.0, 0.0, 0.0, 33.0, 6.0, 32.0, 7.0, 7.0, 6.0, 33.0, 8.0, 7.0, 6.0, 6.0, 7.0, 7.0, 6.0, 32.0, 8.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, np.float64(31.294117647058822), np.float64(3.0), np.float64(11.166666666666666), np.float64(3.5833333333333335), np.float64(3.4166666666666665), np.float64(3.3333333333333335), np.float64(4.730769230769231), np.float64(3.8076923076923075), np.float64(2.8076923076923075), np.float64(3.3846153846153846), np.float64(3.576923076923077), np.float64(3.769230769230769), np.float64(3.4615384615384617), np.float64(3.3846153846153846), np.float64(5.178571428571429), np.float64(3.642857142857143)]","[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(93.2), np.float64(93.2), np.float64(90.4), np.float64(90.4), np.float64(90.4), np.float64(90.4), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(89.60000000000001), np.float64(88.8), np.float64(88.8)]"
14,"[0.0, 0.0, 0.0, 2.364, 0.328, 1.02, 0.36, 0.352, 0.344, 0.668, 0.42, 0.56, 0.4, 0.432, 0.428, 0.4, 0.4, 0.392, 0.436]","[0.0, 0.0, 0.0, 8.2942560082821, 1.4686879099069432, 4.868099585495061, 1.22162575198448, 1.2140807089610992, 1.1862938812498203, 3.5496727605269904, 1.3605160844562836, 2.9626862878409246, 1.2418408411301327, 1.3131157954915769, 1.3129016883885456, 1.2418408411301327, 1.2418408411301327, 1.2667892563802081, 1.381861848621163]",250,"[0.0, 0.0, 0.0, 34.0, 16.0, 32.0, 8.0, 8.0, 8.0, 32.0, 9.0, 31.0, 8.0, 8.0, 8.0, 8.0, 8.0, 8.0, 9.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, np.float64(31.105263157894736), np.float64(4.315789473684211), np.float64(10.2), np.float64(3.6), np.float64(3.52), np.float64(3.44), np.float64(5.964285714285714), np.float64(3.75), np.float64(4.666666666666667), np.float64(3.3333333333333335), np.float64(3.6), np.float64(3.566666666666667), np.float64(3.3333333333333335), np.float64(3.3333333333333335), np.float64(3.2666666666666666), np.float64(3.6333333333333333)]","[np.float64(100.0), np.float64(100.0), np.float64(100.0), np.float64(92.4), np.float64(92.4), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(90.0), np.float64(88.8), np.float64(88.8), np.float64(88.0), np.float64(88.0), np.float64(88.0), np.float64(88.0), np.float64(88.0), np.float64(88.0), np.float64(88.0), np.float64(88.0)]"
