beta,mean,std,n,max,median,nonzero_mean,disease_free(%)
0.06,"[1.885, 15.91, 10.405, 10.39, 12.84, 12.165, 10.56, 10.465, 10.245, 10.69, 10.44, 10.41, 11.725, 12.535, 10.735, 10.445, 10.915, 10.8, 10.475]","[3.377694346070626, 27.945961853541544, 18.551868751445276, 18.525221161850624, 22.924924444892365, 21.7560197872894, 18.838280282979674, 18.642060160700463, 18.27222883869585, 19.090472248042172, 18.620958635433187, 18.558935054354805, 21.004411477295488, 22.382665021559355, 19.14254319046965, 18.614766251905095, 19.423028734626577, 19.26853346545988, 18.69537268414288]",200,"[12.0, 83.0, 60.0, 60.0, 75.0, 73.0, 61.0, 60.0, 58.0, 64.0, 60.0, 60.0, 71.0, 73.0, 63.0, 60.0, 64.0, 63.0, 61.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[np.float64(7.54), np.float64(63.64), np.float64(41.62), np.float64(41.56), np.float64(51.36), np.float64(48.66), np.float64(42.24), np.float64(41.86), np.float64(40.98), np.float64(42.76), np.float64(41.76), np.float64(41.64), np.float64(46.9), np.float64(50.14), np.float64(42.94), np.float64(41.78), np.float64(43.66), np.float64(43.2), np.float64(41.9)]","[np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0)]"
0.075,"[2.08, 17.44, 12.115, 12.09, 15.285, 14.045, 12.29, 12.095, 12.11, 12.3, 12.115, 12.09, 14.105, 14.665, 12.375, 12.16, 12.66, 12.345, 12.14]","[3.6798514280692474, 30.49205185176374, 21.332773168420342, 21.285612193032136, 26.933078707106883, 24.78476138648356, 21.635535165776403, 21.290901517718517, 21.303452429762146, 21.669745947916258, 21.333008726068883, 21.285612193032136, 24.917229311922217, 25.85041576019378, 21.807157900065565, 21.406672514445255, 22.269802886487607, 21.726393068774613, 21.378155384368203]",200,"[12.0, 81.0, 59.0, 58.0, 76.0, 69.0, 60.0, 58.0, 59.0, 61.0, 59.0, 58.0, 72.0, 73.0, 60.0, 59.0, 64.0, 61.0, 59.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[np.float64(8.32), np.float64(69.76), np.float64(48.46), np.float64(48.36), np.float64(61.14), np.float64(56.18), np.float64(49.16), np.float64(48.38), np.float64(48.44), np.float64(49.2), np.float64(48.46), np.float64(48.36), np.float64(56.42), np.float64(58.66), np.float64(49.5), np.float64(48.64), np.float64(50.64), np.float64(49.38), np.float64(48.56)]","[np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0)]"
0.08,"[2.215, 17.755, 12.51, 12.51, 16.105, 14.325, 12.725, 12.51, 12.615, 12.63, 12.515, 12.525, 14.74, 15.125, 12.75, 12.61, 13.125, 12.7, 12.56]","[3.919898342441474, 31.03645085068582, 22.01392661076442, 22.014154879880767, 28.389855485232076, 25.234764546326623, 22.39143265361571, 22.021001853073496, 22.20613286196896, 22.21623065514521, 22.0260187621949, 22.040378089580464, 26.02438748018084, 26.672956492301356, 22.457050017252644, 22.197783854254524, 23.072735656034943, 22.343143923852985, 22.10314786922085]",200,"[12.0, 82.0, 60.0, 60.0, 80.0, 74.0, 62.0, 61.0, 62.0, 63.0, 61.0, 60.0, 76.0, 77.0, 63.0, 61.0, 64.0, 62.0, 61.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[np.float64(8.86), np.float64(71.02), np.float64(50.04), np.float64(50.04), np.float64(64.42), np.float64(57.3), np.float64(50.9), np.float64(50.04), np.float64(50.46), np.float64(50.52), np.float64(50.06), np.float64(50.1), np.float64(58.96), np.float64(60.5), np.float64(51.0), np.float64(50.44), np.float64(52.5), np.float64(50.8), np.float64(50.24)]","[np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0)]"
0.09,"[2.315, 18.2, 13.06, 13.05, 16.72, 15.165, 13.16, 13.055, 13.21, 13.14, 13.06, 13.05, 15.49, 15.81, 13.285, 13.095, 13.75, 13.19, 13.06]","[4.080321078114139, 31.78935063933127, 22.93504921320337, 22.918634756360987, 29.43849051188072, 26.646160404861483, 23.109622960291553, 22.92465208823972, 23.198637544467946, 23.06927300076705, 22.93855458463242, 22.918634756360987, 27.251847938816955, 27.828872249037808, 23.33315141111182, 22.99259166246346, 24.130039245095503, 23.16412709168204, 22.94337359587293]",200,"[13.0, 82.0, 60.0, 60.0, 83.0, 72.0, 60.0, 60.0, 61.0, 61.0, 60.0, 60.0, 76.0, 77.0, 63.0, 61.0, 64.0, 62.0, 60.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[np.float64(9.26), np.float64(72.8), np.float64(52.24), np.float64(52.2), np.float64(66.88), np.float64(60.66), np.float64(52.64), np.float64(52.22), np.float64(52.84), np.float64(52.56), np.float64(52.24), np.float64(52.2), np.float64(61.96), np.float64(63.24), np.float64(53.14), np.float64(52.38), np.float64(55.0), np.float64(52.76), np.float64(52.24)]","[np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0), np.float64(75.0)]"
